"term","estimate","lower95","upper95","num_boots","Macrogroup","resp"
"c2_response",NA,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_30cm_BA_Exotic"
"c1_response",NA,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_30cm_BA_Exotic"
"Intercept",5.02408698070835,4.13810743505207,5.75357275286414,982,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_30cm_BA_NatCan"
"Slope",0.106327648771314,-0.0890307480923349,0.315791123690035,982,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_30cm_BA_NatCan"
"c1_response",5.13041462947966,4.31828994435296,5.76712552477867,982,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_30cm_BA_NatCan"
"c2_response",5.23674227825097,4.46567448524362,5.89588262809199,982,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_30cm_BA_NatCan"
"c3_response",5.34306992702229,4.54182708039388,6.04713677834818,982,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_30cm_BA_NatCan"
"Intercept",0.509474903204485,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_30cm_BA_NatOth"
"Slope",0.0232846789091623,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_30cm_BA_NatOth"
"c1_response",0.532759582113647,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_30cm_BA_NatOth"
"c2_response",0.55604426102281,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_30cm_BA_NatOth"
"c3_response",0.579328939931972,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_30cm_BA_NatOth"
"Intercept",5.18303451105467,4.45229588329685,6.01267257345485,977,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_30cm_BA_Total"
"Slope",0.129673687440619,-0.0874599411093621,0.338025038074131,977,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_30cm_BA_Total"
"c1_response",5.31270819849529,4.63943964604371,6.09052738359144,977,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_30cm_BA_Total"
"c2_response",5.44238188593591,4.8086882040475,6.16648122678732,977,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_30cm_BA_Total"
"c3_response",5.57205557337653,4.856271646594,6.32887037703586,977,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_30cm_BA_Total"
"Intercept",NA,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_30cm_Dens_Exotic"
"Slope",NA,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_30cm_Dens_Exotic"
"c3_response",NA,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_30cm_Dens_Exotic"
"c2_response",NA,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_30cm_Dens_Exotic"
"c1_response",NA,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_30cm_Dens_Exotic"
"Intercept",53.7841811015416,43.8793672436596,61.2276891309264,981,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_30cm_Dens_NatCan"
"Slope",1.73048293361237,-0.520205191737393,3.84421428109926,981,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_30cm_Dens_NatCan"
"c1_response",55.514664035154,46.4416100622087,61.7583606826659,981,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_30cm_Dens_NatCan"
"c2_response",57.2451469687664,48.6941631984928,63.275917833179,981,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_30cm_Dens_NatCan"
"c3_response",58.9756299023788,49.7241455949477,65.4034779624555,981,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_30cm_Dens_NatCan"
"Intercept",5.30525190314647,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_30cm_Dens_NatOth"
"Slope",0.224942721739989,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_30cm_Dens_NatOth"
"c1_response",5.53019462488646,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_30cm_Dens_NatOth"
"c2_response",5.75513734662645,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_30cm_Dens_NatOth"
"c3_response",5.98008006836644,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_30cm_Dens_NatOth"
"Intercept",55.487810192207,46.9464279744463,63.80997227255,983,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_30cm_Dens_Total"
"Slope",1.95617050452091,-0.527195230554891,4.2050123237785,983,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_30cm_Dens_Total"
"c1_response",57.4439806967279,49.572674787039,65.2489999955034,983,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_30cm_Dens_Total"
"c2_response",59.4001512012488,51.9260887703548,67.3218276822446,983,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_30cm_Dens_Total"
"c3_response",61.3563217057697,53.2546842384626,69.8936704912916,983,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_30cm_Dens_Total"
"Intercept",NA,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_40cm_BA_Exotic"
"Slope",NA,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_40cm_BA_Exotic"
"c3_response",NA,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_40cm_BA_Exotic"
"c2_response",NA,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_40cm_BA_Exotic"
"c1_response",NA,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_40cm_BA_Exotic"
"Intercept",12.0890298594744,8.53062574985513,14.8595747875671,997,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_40cm_BA_NatCan"
"Slope",0.651066593450022,0.469170872798518,0.84772587348554,997,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_40cm_BA_NatCan"
"c1_response",12.7400964529244,9.13224842916717,15.5316312973235,997,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_40cm_BA_NatCan"
"c2_response",13.3911630463745,9.77879751555721,16.1507817088414,997,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_40cm_BA_NatCan"
"c3_response",14.0422296398245,10.3634226395525,16.8260207548787,997,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_40cm_BA_NatCan"
"Intercept",0.340045456183136,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_40cm_BA_NatOth"
"Slope",-0.00755544208365689,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_40cm_BA_NatOth"
"c1_response",0.332490014099479,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_40cm_BA_NatOth"
"c2_response",0.324934572015823,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_40cm_BA_NatOth"
"c3_response",0.317379129932166,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_40cm_BA_NatOth"
"Intercept",12.4562229342854,9.38556076080291,14.9410405351936,1000,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_40cm_BA_Total"
"Slope",0.643534791041811,0.429465570184787,0.849131395390465,1000,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_40cm_BA_Total"
"c1_response",13.0997577253272,9.93938700269486,15.5231117446399,1000,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_40cm_BA_Total"
"c2_response",13.743292516369,10.550078522573,16.1857900666626,1000,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_40cm_BA_Total"
"c3_response",14.3868273074108,11.2551870685503,16.9188778097023,1000,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_40cm_BA_Total"
"Intercept",NA,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_40cm_Dens_Exotic"
"Slope",NA,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_40cm_Dens_Exotic"
"c3_response",NA,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_40cm_Dens_Exotic"
"c2_response",NA,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_40cm_Dens_Exotic"
"c1_response",NA,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_40cm_Dens_Exotic"
"Intercept",52.1500369788089,39.5988934240779,62.2127695392952,999,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_40cm_Dens_NatCan"
"Slope",3.31080201546903,2.03034277526372,4.64459867074562,999,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_40cm_Dens_NatCan"
"c1_response",55.460838994278,43.2734705260428,65.223336297159,999,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_40cm_Dens_NatCan"
"c2_response",58.771641009747,46.655658203495,68.8024510893435,999,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_40cm_Dens_NatCan"
"c3_response",62.082443025216,49.7909998278809,72.505956827551,999,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_40cm_Dens_NatCan"
"Intercept",1.85669756471296,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_40cm_Dens_NatOth"
"Slope",-0.000101074923389367,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_40cm_Dens_NatOth"
"c1_response",1.85659648978957,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_40cm_Dens_NatOth"
"c2_response",1.85649541486618,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_40cm_Dens_NatOth"
"c3_response",1.85639433994279,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_40cm_Dens_NatOth"
"Intercept",54.1768557123135,42.3761712522221,63.5812809095707,998,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_40cm_Dens_Total"
"Slope",3.31084895944965,2.0993923588527,4.76065196272941,998,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_40cm_Dens_Total"
"c1_response",57.4877046717631,45.9539920877461,67.0050718117821,998,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_40cm_Dens_Total"
"c2_response",60.7985536312128,49.346974517556,70.6160389249162,998,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_40cm_Dens_Total"
"c3_response",64.1094025906624,52.8744079478993,74.056700305193,998,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","tree_40cm_Dens_Total"
"Intercept",0.0825144428491104,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","Tree_BA_Exotic"
"Slope",0.00469579076278246,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","Tree_BA_Exotic"
"c1_response",0.0872102336118928,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","Tree_BA_Exotic"
"c2_response",0.0919060243746753,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","Tree_BA_Exotic"
"c3_response",0.0966018151374578,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","Tree_BA_Exotic"
"Intercept",25.8893331860682,23.2020375790099,28.5653100698476,997,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","Tree_BA_NatCan"
"Slope",1.19297283014729,0.930882669720643,1.43736188968148,997,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","Tree_BA_NatCan"
"c1_response",27.0823060162155,24.4169853908909,29.7984880119263,997,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","Tree_BA_NatCan"
"c2_response",28.2752788463628,25.5914533196493,31.040062537354,997,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","Tree_BA_NatCan"
"c3_response",29.4682516765101,26.7516608374352,32.2716784619589,997,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","Tree_BA_NatCan"
"Intercept",1.42503618815708,0.835178156819116,2.09037525320083,996,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","Tree_BA_NatOth"
"Slope",-0.0199548300100585,-0.0874900975983278,0.0309522888235162,996,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","Tree_BA_NatOth"
"c1_response",1.40508135814702,0.826577022957127,2.08071512865608,996,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","Tree_BA_NatOth"
"c2_response",1.38512652813696,0.810838239713185,2.04963156266015,996,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","Tree_BA_NatOth"
"c3_response",1.3651716981269,0.787408344622384,2.0463044011569,996,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","Tree_BA_NatOth"
"Intercept",27.4096200718083,25.0350167433955,29.7691672904433,997,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","Tree_BA_Total"
"Slope",1.17795244343607,0.878992270110812,1.45355308751774,997,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","Tree_BA_Total"
"c1_response",28.5875725152444,26.1922003067552,30.9149154936583,997,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","Tree_BA_Total"
"c2_response",29.7655249586805,27.3759496900929,32.1625206618234,997,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","Tree_BA_Total"
"c3_response",30.9434774021165,28.448392000528,33.3600966841627,997,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","Tree_BA_Total"
"Intercept",2.71609057854994,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","Tree_Dens_Exotic"
"Slope",0.063369116749986,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","Tree_Dens_Exotic"
"c1_response",2.77945969529993,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","Tree_Dens_Exotic"
"c2_response",2.84282881204991,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","Tree_Dens_Exotic"
"c3_response",2.9061979287999,NA,NA,NA,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","Tree_Dens_Exotic"
"Intercept",469.679295004168,421.302481089292,526.416139463999,1000,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","Tree_Dens_NatCan"
"Slope",11.4320280805472,2.67696325617065,21.1728344071346,1000,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","Tree_Dens_NatCan"
"c1_response",481.111323084715,435.424217831115,535.743028119072,1000,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","Tree_Dens_NatCan"
"c2_response",492.543351165262,448.066358431775,548.301064746212,1000,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","Tree_Dens_NatCan"
"c3_response",503.975379245809,457.762474936021,561.140472358822,1000,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","Tree_Dens_NatCan"
"Intercept",32.1438193779634,19.352551405684,44.4607544707348,998,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","Tree_Dens_NatOth"
"Slope",-1.08549296702526,-2.36851948016292,0.0631313131311921,998,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","Tree_Dens_NatOth"
"c1_response",31.0583264109382,18.334165613091,42.9966278585006,998,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","Tree_Dens_NatOth"
"c2_response",29.9728334439129,17.5033511014289,41.8625627765619,998,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","Tree_Dens_NatOth"
"c3_response",28.8873404768876,16.2788457185851,40.8048714604067,998,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","Tree_Dens_NatOth"
"Intercept",507.644952085897,461.094930717621,567.099838533593,1000,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","Tree_Dens_Total"
"Slope",10.4110248346711,0.0135030864228515,19.8097351704098,1000,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","Tree_Dens_Total"
"c1_response",518.055976920569,474.629849078899,577.820276388492,1000,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","Tree_Dens_Total"
"c2_response",528.46700175524,485.67739338541,588.519977870343,1000,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","Tree_Dens_Total"
"c3_response",538.878026589911,494.549443553405,600.528507363259,1000,"Laurentian-Acadian Mesic Hardwood - Conifer Forest","Tree_Dens_Total"
"Intercept",0.54207926758737,0.475010600025954,0.608957962151802,1000,"North Atlantic Coastal Forest & Woodland","Hor_sap"
"Slope",-0.00544838870118687,-0.0229984530946934,0.011270278428972,1000,"North Atlantic Coastal Forest & Woodland","Hor_sap"
"c1_response",0.536630878886183,0.474766437688751,0.595020232995742,1000,"North Atlantic Coastal Forest & Woodland","Hor_sap"
"c2_response",0.531182490184996,0.472296782092108,0.587142075204791,1000,"North Atlantic Coastal Forest & Woodland","Hor_sap"
"c3_response",0.525734101483809,0.463264688314765,0.583014880803706,1000,"North Atlantic Coastal Forest & Woodland","Hor_sap"
"Intercept",0.526395387972379,0.441633785217687,0.629480019742954,998,"North Atlantic Coastal Forest & Woodland","Hor_seed"
"Slope",0.0243892258277794,-0.00992881473008948,0.0593543550982147,998,"North Atlantic Coastal Forest & Woodland","Hor_seed"
"c1_response",0.550784613800158,0.491035820236538,0.630692769490778,998,"North Atlantic Coastal Forest & Woodland","Hor_seed"
"c2_response",0.575173839627937,0.525651540041664,0.651551829802893,998,"North Atlantic Coastal Forest & Woodland","Hor_seed"
"c3_response",0.599563065455717,0.539672940147448,0.683628405642129,998,"North Atlantic Coastal Forest & Woodland","Hor_seed"
"Intercept",0.0101373561298031,NA,NA,NA,"North Atlantic Coastal Forest & Woodland","Sap_BA_Exotic"
"Slope",0.000928790937766012,NA,NA,NA,"North Atlantic Coastal Forest & Woodland","Sap_BA_Exotic"
"c1_response",0.0110661470675691,NA,NA,NA,"North Atlantic Coastal Forest & Woodland","Sap_BA_Exotic"
"c2_response",0.0119949380053351,NA,NA,NA,"North Atlantic Coastal Forest & Woodland","Sap_BA_Exotic"
"c3_response",0.0129237289431011,NA,NA,NA,"North Atlantic Coastal Forest & Woodland","Sap_BA_Exotic"
"Intercept",1.1646529253851,0.93959773275211,1.38531055746079,994,"North Atlantic Coastal Forest & Woodland","Sap_BA_NatCan"
"Slope",-0.031209723681515,-0.0765390778772079,0.0162128484456235,994,"North Atlantic Coastal Forest & Woodland","Sap_BA_NatCan"
"c1_response",1.13344320170359,0.921470640109218,1.33329804586489,994,"North Atlantic Coastal Forest & Woodland","Sap_BA_NatCan"
"c2_response",1.10223347802207,0.895457573122837,1.29414968714216,994,"North Atlantic Coastal Forest & Woodland","Sap_BA_NatCan"
"c3_response",1.07102375434056,0.866008440238744,1.27110733516538,994,"North Atlantic Coastal Forest & Woodland","Sap_BA_NatCan"
"Intercept",0.60623321674216,0.433742150291859,0.805259113125518,997,"North Atlantic Coastal Forest & Woodland","Sap_BA_NatOth"
"Slope",-0.00794766823462714,-0.0362838024066769,0.0162225670890767,997,"North Atlantic Coastal Forest & Woodland","Sap_BA_NatOth"
"c1_response",0.598285548507533,0.432969830427237,0.783096512398492,997,"North Atlantic Coastal Forest & Woodland","Sap_BA_NatOth"
"c2_response",0.590337880272905,0.429523574483208,0.777341673235508,997,"North Atlantic Coastal Forest & Woodland","Sap_BA_NatOth"
"c3_response",0.582390212038278,0.423035904757746,0.763313136470116,997,"North Atlantic Coastal Forest & Woodland","Sap_BA_NatOth"
"Intercept",1.77950653319355,1.51314086058707,2.05615911362526,1000,"North Atlantic Coastal Forest & Woodland","Sap_BA_Total"
"Slope",-0.0380993226692091,-0.0896704621934047,0.0112730089403258,1000,"North Atlantic Coastal Forest & Woodland","Sap_BA_Total"
"c1_response",1.74140721052434,1.487639800578,2.00471754534192,1000,"North Atlantic Coastal Forest & Woodland","Sap_BA_Total"
"c2_response",1.70330788785513,1.45580712001969,1.95424211567236,1000,"North Atlantic Coastal Forest & Woodland","Sap_BA_Total"
"c3_response",1.66520856518593,1.41754870947378,1.9190190064948,1000,"North Atlantic Coastal Forest & Woodland","Sap_BA_Total"
"Intercept",0.000720039374516032,NA,NA,NA,"North Atlantic Coastal Forest & Woodland","Sap_Dens_Exotic"
"Slope",-0.0000461172936054283,NA,NA,NA,"North Atlantic Coastal Forest & Woodland","Sap_Dens_Exotic"
