"term","estimate","lower95","upper95","num_boots","park","resp","Network","lat_rank","park_ord","network_ord","strp_col"
"Slope",-0.00512301330763636,-0.00943284989977582,-0.000282578908635247,1000,"PRWI","Sap_Dens_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"c1_response",0.106038243700929,0.0924171948926995,0.12126531652226,1000,"PRWI","Sap_Dens_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"c2_response",0.100915230393292,0.0876550287525678,0.116965983462692,1000,"PRWI","Sap_Dens_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"c3_response",0.0957922170856561,0.0818303117041874,0.113699723655434,1000,"PRWI","Sap_Dens_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"Intercept",0.033367351225928,0.0266437350832843,0.0404426662980289,1000,"PRWI","Sap_Dens_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"Slope",-0.00199228295296991,-0.00313073035466698,-0.000894494387047705,1000,"PRWI","Sap_Dens_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"c1_response",0.0313750682729581,0.0249757063456192,0.0379228349508722,1000,"PRWI","Sap_Dens_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"c2_response",0.0293827853199882,0.0231728258026382,0.0358888766912359,1000,"PRWI","Sap_Dens_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"c3_response",0.0273905023670183,0.0211415781320507,0.0338417043099688,1000,"PRWI","Sap_Dens_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"Intercept",0.144528608234483,0.127506108990071,0.163153743255721,1000,"PRWI","Sap_Dens_Total","NCRN",12,"PRWI","NCRN","#E1E59B"
"Slope",-0.00711529626060595,-0.0116284270316194,-0.0017859393614115,1000,"PRWI","Sap_Dens_Total","NCRN",12,"PRWI","NCRN","#E1E59B"
"c1_response",0.137413311973877,0.122802898161815,0.154341957072377,1000,"PRWI","Sap_Dens_Total","NCRN",12,"PRWI","NCRN","#E1E59B"
"c2_response",0.130298015713271,0.115600524227924,0.148053051648922,1000,"PRWI","Sap_Dens_Total","NCRN",12,"PRWI","NCRN","#E1E59B"
"c3_response",0.123182719452665,0.106579345040385,0.14249227820943,1000,"PRWI","Sap_Dens_Total","NCRN",12,"PRWI","NCRN","#E1E59B"
"Intercept",NA,NA,NA,NA,"PRWI","Seed_Dens_Exotic","NCRN",12,"PRWI","NCRN","#E1E59B"
"Slope",NA,NA,NA,NA,"PRWI","Seed_Dens_Exotic","NCRN",12,"PRWI","NCRN","#E1E59B"
"c1_response",NA,NA,NA,NA,"PRWI","Seed_Dens_Exotic","NCRN",12,"PRWI","NCRN","#E1E59B"
"c2_response",NA,NA,NA,NA,"PRWI","Seed_Dens_Exotic","NCRN",12,"PRWI","NCRN","#E1E59B"
"c3_response",NA,NA,NA,NA,"PRWI","Seed_Dens_Exotic","NCRN",12,"PRWI","NCRN","#E1E59B"
"Intercept",0.527777777777717,0.397313218390819,0.683582375478976,1000,"PRWI","Seed_Dens_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"Slope",-0.074712643678161,-0.101731321839082,-0.0499999999999998,1000,"PRWI","Seed_Dens_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"c1_response",0.453065134099556,0.339147509578547,0.587363505747224,1000,"PRWI","Seed_Dens_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"c2_response",0.378352490421395,0.280838122605375,0.496752873563269,1000,"PRWI","Seed_Dens_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"c3_response",0.303639846743234,0.216654693486598,0.414580938697291,1000,"PRWI","Seed_Dens_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"Intercept",0.173754789272015,0.120296934865902,0.248855363984653,1000,"PRWI","Seed_Dens_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"Slope",0.00143678160919616,-0.0135129310344826,0.0163864942528734,1000,"PRWI","Seed_Dens_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"c1_response",0.175191570881211,0.128733237547889,0.241575670498048,1000,"PRWI","Seed_Dens_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"c2_response",0.176628352490407,0.133304597701146,0.235833333333301,1000,"PRWI","Seed_Dens_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"c3_response",0.178065134099603,0.133989463601531,0.231441570881237,1000,"PRWI","Seed_Dens_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"Intercept",0.701532567049813,0.549971264367801,0.872610153256874,1000,"PRWI","Seed_Dens_Total","NCRN",12,"PRWI","NCRN","#E1E59B"
"Slope",-0.0732758620689667,-0.102880747126437,-0.0445258620689671,1000,"PRWI","Seed_Dens_Total","NCRN",12,"PRWI","NCRN","#E1E59B"
"c1_response",0.628256704980847,0.495287356321884,0.788888888888807,1000,"PRWI","Seed_Dens_Total","NCRN",12,"PRWI","NCRN","#E1E59B"
"c2_response",0.55498084291188,0.436767241379299,0.699248084291245,1000,"PRWI","Seed_Dens_Total","NCRN",12,"PRWI","NCRN","#E1E59B"
"c3_response",0.481704980842913,0.370476532567092,0.621458333333378,1000,"PRWI","Seed_Dens_Total","NCRN",12,"PRWI","NCRN","#E1E59B"
"Intercept",0.411041594235259,0.378845484088504,0.440030987413491,1000,"PRWI","Sor_sap","NCRN",12,"PRWI","NCRN","#E1E59B"
"Slope",-0.00828776874762883,-0.0183317832615776,0.00115697070713186,1000,"PRWI","Sor_sap","NCRN",12,"PRWI","NCRN","#E1E59B"
"c1_response",0.402753825487631,0.375934950641635,0.42655214083151,1000,"PRWI","Sor_sap","NCRN",12,"PRWI","NCRN","#E1E59B"
"c2_response",0.394466056740002,0.369289193246114,0.416721244943983,1000,"PRWI","Sor_sap","NCRN",12,"PRWI","NCRN","#E1E59B"
"c3_response",0.386178287992373,0.359589852424262,0.411663350946468,1000,"PRWI","Sor_sap","NCRN",12,"PRWI","NCRN","#E1E59B"
"Intercept",0.269542519684512,0.22673721990203,0.309492106496165,1000,"PRWI","Sor_seed","NCRN",12,"PRWI","NCRN","#E1E59B"
"Slope",-0.0242432865759453,-0.0401853792758983,-0.00683613335616496,1000,"PRWI","Sor_seed","NCRN",12,"PRWI","NCRN","#E1E59B"
"c1_response",0.245299233108567,0.215859148167212,0.272781599176128,1000,"PRWI","Sor_seed","NCRN",12,"PRWI","NCRN","#E1E59B"
"c2_response",0.221055946532622,0.196947159331541,0.242642701356193,1000,"PRWI","Sor_seed","NCRN",12,"PRWI","NCRN","#E1E59B"
"c3_response",0.196812659956677,0.168388925673156,0.223867016125637,1000,"PRWI","Sor_seed","NCRN",12,"PRWI","NCRN","#E1E59B"
"Intercept",59.2191077402817,41.8083889874114,80.7321463556578,1000,"PRWI","stock_final","NCRN",12,"PRWI","NCRN","#E1E59B"
"Slope",-6.39502237290668,-11.4328184474397,-1.13992648369186,1000,"PRWI","stock_final","NCRN",12,"PRWI","NCRN","#E1E59B"
"c1_response",52.824085367375,37.6074031712675,72.3898514525651,1000,"PRWI","stock_final","NCRN",12,"PRWI","NCRN","#E1E59B"
"c2_response",46.4290629944684,32.4602375228886,65.4520532053808,1000,"PRWI","stock_final","NCRN",12,"PRWI","NCRN","#E1E59B"
"c3_response",40.0340406215617,26.5735944152151,59.5766703059881,1000,"PRWI","stock_final","NCRN",12,"PRWI","NCRN","#E1E59B"
"Intercept",0.00202157267179365,NA,NA,NA,"PRWI","tree_10cm_BA_Exotic","NCRN",12,"PRWI","NCRN","#E1E59B"
"Slope",0.000622472666314966,NA,NA,NA,"PRWI","tree_10cm_BA_Exotic","NCRN",12,"PRWI","NCRN","#E1E59B"
"c1_response",0.00264404533810862,NA,NA,NA,"PRWI","tree_10cm_BA_Exotic","NCRN",12,"PRWI","NCRN","#E1E59B"
"c2_response",0.00326651800442358,NA,NA,NA,"PRWI","tree_10cm_BA_Exotic","NCRN",12,"PRWI","NCRN","#E1E59B"
"c3_response",0.00388899067073855,NA,NA,NA,"PRWI","tree_10cm_BA_Exotic","NCRN",12,"PRWI","NCRN","#E1E59B"
"Intercept",3.25903304704979,2.99306218468303,3.54438380234277,1000,"PRWI","tree_10cm_BA_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"Slope",0.0775139453872286,0.00895413027303891,0.146595617973836,1000,"PRWI","tree_10cm_BA_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"c1_response",3.33654699243702,3.08955384272404,3.60693787823883,1000,"PRWI","tree_10cm_BA_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"c2_response",3.41406093782425,3.1639791211827,3.69646868853248,1000,"PRWI","tree_10cm_BA_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"c3_response",3.49157488321148,3.21936049235204,3.77316038216275,1000,"PRWI","tree_10cm_BA_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"Intercept",0.273083051627289,0.190731161843494,0.367290785419675,1000,"PRWI","tree_10cm_BA_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"Slope",0.0134509708685765,-0.00277368649098687,0.0302319509778788,1000,"PRWI","tree_10cm_BA_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"c1_response",0.286534022495866,0.20360984161965,0.380464208767643,1000,"PRWI","tree_10cm_BA_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"c2_response",0.299984993364442,0.212817526246613,0.39785478686362,1000,"PRWI","tree_10cm_BA_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"c3_response",0.313435964233019,0.220445422240847,0.418418910459628,1000,"PRWI","tree_10cm_BA_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"Intercept",3.53413767134831,3.26231591553065,3.82507515947429,1000,"PRWI","tree_10cm_BA_Total","NCRN",12,"PRWI","NCRN","#E1E59B"
"Slope",0.0915873889221106,0.0263589611719113,0.15826218752527,1000,"PRWI","tree_10cm_BA_Total","NCRN",12,"PRWI","NCRN","#E1E59B"
"c1_response",3.62572506027042,3.36222201014042,3.89823051157531,1000,"PRWI","tree_10cm_BA_Total","NCRN",12,"PRWI","NCRN","#E1E59B"
"c2_response",3.71731244919253,3.44402857370374,3.99091576470986,1000,"PRWI","tree_10cm_BA_Total","NCRN",12,"PRWI","NCRN","#E1E59B"
"c3_response",3.80889983811464,3.5080659411474,4.09129192943993,1000,"PRWI","tree_10cm_BA_Total","NCRN",12,"PRWI","NCRN","#E1E59B"
"Intercept",0.130088331518276,NA,NA,NA,"PRWI","tree_10cm_Dens_Exotic","NCRN",12,"PRWI","NCRN","#E1E59B"
"Slope",0.0487831243193548,NA,NA,NA,"PRWI","tree_10cm_Dens_Exotic","NCRN",12,"PRWI","NCRN","#E1E59B"
"c1_response",0.178871455837631,NA,NA,NA,"PRWI","tree_10cm_Dens_Exotic","NCRN",12,"PRWI","NCRN","#E1E59B"
"c2_response",0.227654580156985,NA,NA,NA,"PRWI","tree_10cm_Dens_Exotic","NCRN",12,"PRWI","NCRN","#E1E59B"
"c3_response",0.27643770447634,NA,NA,NA,"PRWI","tree_10cm_Dens_Exotic","NCRN",12,"PRWI","NCRN","#E1E59B"
"Intercept",202.092223013661,185.339285070305,220.469638996808,1000,"PRWI","tree_10cm_Dens_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"Slope",4.5368305617001,0.341481870235491,8.68461570695334,1000,"PRWI","tree_10cm_Dens_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"c1_response",206.629053575361,190.757870604079,224.452781097488,1000,"PRWI","tree_10cm_Dens_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"c2_response",211.165884137061,195.031678820462,228.960341784603,1000,"PRWI","tree_10cm_Dens_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"c3_response",215.702714698761,198.577805432471,233.834588956172,1000,"PRWI","tree_10cm_Dens_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"Intercept",22.2451046896261,15.3504231191558,29.7926670738959,1000,"PRWI","tree_10cm_Dens_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"Slope",0.731746864790355,-0.585397491832197,2.0988939238403,1000,"PRWI","tree_10cm_Dens_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"c1_response",22.9768515544165,16.4378802654421,30.181305964313,1000,"PRWI","tree_10cm_Dens_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"c2_response",23.7085984192068,16.9757142110598,30.8967917876544,1000,"PRWI","tree_10cm_Dens_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"c3_response",24.4403452839972,17.4102905435386,31.9383114918752,1000,"PRWI","tree_10cm_Dens_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"Intercept",224.467416034811,206.05178660425,242.49440657499,1000,"PRWI","tree_10cm_Dens_Total","NCRN",12,"PRWI","NCRN","#E1E59B"
"Slope",5.31736055080887,0.97444290827856,9.46392611795424,1000,"PRWI","tree_10cm_Dens_Total","NCRN",12,"PRWI","NCRN","#E1E59B"
"c1_response",229.78477658562,212.496037326837,246.810900025114,1000,"PRWI","tree_10cm_Dens_Total","NCRN",12,"PRWI","NCRN","#E1E59B"
"c2_response",235.102137136429,217.922346855292,252.081103555748,1000,"PRWI","tree_10cm_Dens_Total","NCRN",12,"PRWI","NCRN","#E1E59B"
"c3_response",240.419497687238,221.941263247142,258.603813803298,1000,"PRWI","tree_10cm_Dens_Total","NCRN",12,"PRWI","NCRN","#E1E59B"
"Intercept",NA,NA,NA,NA,"PRWI","tree_20cm_BA_Exotic","NCRN",12,"PRWI","NCRN","#E1E59B"
"Slope",NA,NA,NA,NA,"PRWI","tree_20cm_BA_Exotic","NCRN",12,"PRWI","NCRN","#E1E59B"
"c1_response",NA,NA,NA,NA,"PRWI","tree_20cm_BA_Exotic","NCRN",12,"PRWI","NCRN","#E1E59B"
"c2_response",NA,NA,NA,NA,"PRWI","tree_20cm_BA_Exotic","NCRN",12,"PRWI","NCRN","#E1E59B"
"c3_response",NA,NA,NA,NA,"PRWI","tree_20cm_BA_Exotic","NCRN",12,"PRWI","NCRN","#E1E59B"
"Intercept",5.44021206844579,4.79073368242731,6.11706610472981,1000,"PRWI","tree_20cm_BA_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"Slope",-0.202618755535476,-0.34473522899211,-0.0737011661524617,1000,"PRWI","tree_20cm_BA_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"c1_response",5.23759331291031,4.67738401572278,5.84691139022855,1000,"PRWI","tree_20cm_BA_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"c2_response",5.03497455737483,4.55534862756079,5.5670888117575,1000,"PRWI","tree_20cm_BA_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"c3_response",4.83235580183936,4.36375617933153,5.31333942291601,1000,"PRWI","tree_20cm_BA_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"Intercept",0.0266895725359484,NA,NA,NA,"PRWI","tree_20cm_BA_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"Slope",0.00603544814079072,NA,NA,NA,"PRWI","tree_20cm_BA_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"c1_response",0.0327250206767391,NA,NA,NA,"PRWI","tree_20cm_BA_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"c2_response",0.0387604688175298,NA,NA,NA,"PRWI","tree_20cm_BA_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"c3_response",0.0447959169583206,NA,NA,NA,"PRWI","tree_20cm_BA_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"Intercept",5.46690164098157,4.82492392863429,6.14945694474416,1000,"PRWI","tree_20cm_BA_Total","NCRN",12,"PRWI","NCRN","#E1E59B"
"Slope",-0.196583307394689,-0.338829836660781,-0.0683217900548686,1000,"PRWI","tree_20cm_BA_Total","NCRN",12,"PRWI","NCRN","#E1E59B"
"c1_response",5.27031833358688,4.72014275347486,5.85235377379596,1000,"PRWI","tree_20cm_BA_Total","NCRN",12,"PRWI","NCRN","#E1E59B"
"c2_response",5.07373502619219,4.58813679799237,5.59803520785203,1000,"PRWI","tree_20cm_BA_Total","NCRN",12,"PRWI","NCRN","#E1E59B"
"c3_response",4.8771517187975,4.42744419862583,5.37172634676705,1000,"PRWI","tree_20cm_BA_Total","NCRN",12,"PRWI","NCRN","#E1E59B"
"Intercept",NA,NA,NA,NA,"PRWI","tree_20cm_Dens_Exotic","NCRN",12,"PRWI","NCRN","#E1E59B"
"Slope",NA,NA,NA,NA,"PRWI","tree_20cm_Dens_Exotic","NCRN",12,"PRWI","NCRN","#E1E59B"
"c1_response",NA,NA,NA,NA,"PRWI","tree_20cm_Dens_Exotic","NCRN",12,"PRWI","NCRN","#E1E59B"
"c2_response",NA,NA,NA,NA,"PRWI","tree_20cm_Dens_Exotic","NCRN",12,"PRWI","NCRN","#E1E59B"
"c3_response",NA,NA,NA,NA,"PRWI","tree_20cm_Dens_Exotic","NCRN",12,"PRWI","NCRN","#E1E59B"
"Intercept",112.363796348909,100.191593779148,125.374255604879,1000,"PRWI","tree_20cm_Dens_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"Slope",-4.09778244282548,-6.87964010713733,-1.65740664874936,1000,"PRWI","tree_20cm_Dens_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"c1_response",108.266013906084,97.3686769852015,119.0995262393,1000,"PRWI","tree_20cm_Dens_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"c2_response",104.168231463258,94.7360143761011,114.349269508724,1000,"PRWI","tree_20cm_Dens_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"c3_response",100.070449020433,91.1431372700009,109.422987004542,1000,"PRWI","tree_20cm_Dens_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"Intercept",0.650441657591423,NA,NA,NA,"PRWI","tree_20cm_Dens_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"Slope",0.146349372958065,NA,NA,NA,"PRWI","tree_20cm_Dens_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"c1_response",0.796791030549488,NA,NA,NA,"PRWI","tree_20cm_Dens_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"c2_response",0.943140403507553,NA,NA,NA,"PRWI","tree_20cm_Dens_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"c3_response",1.08948977646562,NA,NA,NA,"PRWI","tree_20cm_Dens_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"Intercept",113.014238006518,100.264768465626,125.535239915137,1000,"PRWI","tree_20cm_Dens_Total","NCRN",12,"PRWI","NCRN","#E1E59B"
"Slope",-3.95143306986745,-6.58816093932863,-1.31714435662248,1000,"PRWI","tree_20cm_Dens_Total","NCRN",12,"PRWI","NCRN","#E1E59B"
"c1_response",109.062804936651,97.8089446822016,119.681264996812,1000,"PRWI","tree_20cm_Dens_Total","NCRN",12,"PRWI","NCRN","#E1E59B"
"c2_response",105.111371866783,95.9068093597838,114.477731736091,1000,"PRWI","tree_20cm_Dens_Total","NCRN",12,"PRWI","NCRN","#E1E59B"
"c3_response",101.159938796916,93.0131570355752,109.845774081975,1000,"PRWI","tree_20cm_Dens_Total","NCRN",12,"PRWI","NCRN","#E1E59B"
"Intercept",NA,NA,NA,NA,"PRWI","tree_30cm_BA_Exotic","NCRN",12,"PRWI","NCRN","#E1E59B"
"Slope",NA,NA,NA,NA,"PRWI","tree_30cm_BA_Exotic","NCRN",12,"PRWI","NCRN","#E1E59B"
"c1_response",NA,NA,NA,NA,"PRWI","tree_30cm_BA_Exotic","NCRN",12,"PRWI","NCRN","#E1E59B"
"c2_response",NA,NA,NA,NA,"PRWI","tree_30cm_BA_Exotic","NCRN",12,"PRWI","NCRN","#E1E59B"
"c3_response",NA,NA,NA,NA,"PRWI","tree_30cm_BA_Exotic","NCRN",12,"PRWI","NCRN","#E1E59B"
"Intercept",6.83588522205207,6.01869560937322,7.65138820698878,1000,"PRWI","tree_30cm_BA_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"Slope",-0.123902793964984,-0.292151326086572,0.0427186258280143,1000,"PRWI","tree_30cm_BA_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"c1_response",6.71198242808708,5.96001533226999,7.52538422629392,1000,"PRWI","tree_30cm_BA_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"c2_response",6.5880796341221,5.85016665559188,7.4456106384573,1000,"PRWI","tree_30cm_BA_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"c3_response",6.46417684015711,5.70563284010611,7.34094488823642,1000,"PRWI","tree_30cm_BA_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"Intercept",0.026964709357109,NA,NA,NA,"PRWI","tree_30cm_BA_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"Slope",-0.00806921659366451,NA,NA,NA,"PRWI","tree_30cm_BA_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"c1_response",0.0188954927634445,NA,NA,NA,"PRWI","tree_30cm_BA_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"c2_response",0.01082627616978,NA,NA,NA,"PRWI","tree_30cm_BA_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"c3_response",0.00275705957611548,NA,NA,NA,"PRWI","tree_30cm_BA_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"Intercept",6.86284993140971,6.08028385664752,7.70408760800828,1000,"PRWI","tree_30cm_BA_Total","NCRN",12,"PRWI","NCRN","#E1E59B"
"Slope",-0.131972010558651,-0.308049368233048,0.0487653550663173,1000,"PRWI","tree_30cm_BA_Total","NCRN",12,"PRWI","NCRN","#E1E59B"
"c1_response",6.73087792085106,5.99485296305915,7.56308347109067,1000,"PRWI","tree_30cm_BA_Total","NCRN",12,"PRWI","NCRN","#E1E59B"
"c2_response",6.59890591029241,5.9005201737271,7.41388312697741,1000,"PRWI","tree_30cm_BA_Total","NCRN",12,"PRWI","NCRN","#E1E59B"
"c3_response",6.46693389973376,5.72320259861884,7.2859468955095,1000,"PRWI","tree_30cm_BA_Total","NCRN",12,"PRWI","NCRN","#E1E59B"
"Intercept",NA,NA,NA,NA,"PRWI","tree_30cm_Dens_Exotic","NCRN",12,"PRWI","NCRN","#E1E59B"
"Slope",NA,NA,NA,NA,"PRWI","tree_30cm_Dens_Exotic","NCRN",12,"PRWI","NCRN","#E1E59B"
"c1_response",NA,NA,NA,NA,"PRWI","tree_30cm_Dens_Exotic","NCRN",12,"PRWI","NCRN","#E1E59B"
"c2_response",NA,NA,NA,NA,"PRWI","tree_30cm_Dens_Exotic","NCRN",12,"PRWI","NCRN","#E1E59B"
"c3_response",NA,NA,NA,NA,"PRWI","tree_30cm_Dens_Exotic","NCRN",12,"PRWI","NCRN","#E1E59B"
"Intercept",74.3454814626928,65.8873007577774,83.9102260375725,1000,"PRWI","tree_30cm_Dens_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"Slope",-1.9513249727732,-3.75630057258946,-0.291479167807167,1000,"PRWI","tree_30cm_Dens_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"c1_response",72.3941564899196,64.0847643141894,81.2832547929721,1000,"PRWI","tree_30cm_Dens_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"c2_response",70.4428315171464,62.4090639938042,79.0969577713717,1000,"PRWI","tree_30cm_Dens_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"c3_response",68.4915065443732,59.9377922210084,77.224905375637,1000,"PRWI","tree_30cm_Dens_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"Intercept",0.325220828795695,NA,NA,NA,"PRWI","tree_30cm_Dens_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"Slope",-0.0975662486387087,NA,NA,NA,"PRWI","tree_30cm_Dens_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"c1_response",0.227654580156986,NA,NA,NA,"PRWI","tree_30cm_Dens_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"c2_response",0.130088331518278,NA,NA,NA,"PRWI","tree_30cm_Dens_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"c3_response",0.0325220828795689,NA,NA,NA,"PRWI","tree_30cm_Dens_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"Intercept",74.67070229146,66.1816256078431,84.3639090937346,1000,"PRWI","tree_30cm_Dens_Total","NCRN",12,"PRWI","NCRN","#E1E59B"
"Slope",-2.04889122141194,-3.80508369690872,-0.195132497276616,1000,"PRWI","tree_30cm_Dens_Total","NCRN",12,"PRWI","NCRN","#E1E59B"
"c1_response",72.6218110700481,64.371365169549,81.8857263783051,1000,"PRWI","tree_30cm_Dens_Total","NCRN",12,"PRWI","NCRN","#E1E59B"
"c2_response",70.5729198486362,62.1805963615753,79.8758616563608,1000,"PRWI","tree_30cm_Dens_Total","NCRN",12,"PRWI","NCRN","#E1E59B"
"c3_response",68.5240286272242,60.4561129168886,77.5509392565061,1000,"PRWI","tree_30cm_Dens_Total","NCRN",12,"PRWI","NCRN","#E1E59B"
"Intercept",NA,NA,NA,NA,"PRWI","tree_40cm_BA_Exotic","NCRN",12,"PRWI","NCRN","#E1E59B"
"Slope",NA,NA,NA,NA,"PRWI","tree_40cm_BA_Exotic","NCRN",12,"PRWI","NCRN","#E1E59B"
"c1_response",NA,NA,NA,NA,"PRWI","tree_40cm_BA_Exotic","NCRN",12,"PRWI","NCRN","#E1E59B"
"c2_response",NA,NA,NA,NA,"PRWI","tree_40cm_BA_Exotic","NCRN",12,"PRWI","NCRN","#E1E59B"
"c3_response",NA,NA,NA,NA,"PRWI","tree_40cm_BA_Exotic","NCRN",12,"PRWI","NCRN","#E1E59B"
"Intercept",10.9607582346941,9.48265391059399,12.2173594005243,1000,"PRWI","tree_40cm_BA_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"Slope",0.875577077208536,0.638792926402455,1.12037703928299,1000,"PRWI","tree_40cm_BA_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"c1_response",11.8363353119026,10.4354494131584,13.0979258408788,1000,"PRWI","tree_40cm_BA_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"c2_response",12.7119123891111,11.3641213273872,13.9728309915363,1000,"PRWI","tree_40cm_BA_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"c3_response",13.5874894663197,12.1599126900901,14.8787886862869,1000,"PRWI","tree_40cm_BA_NatCan","NCRN",12,"PRWI","NCRN","#E1E59B"
"Intercept",NA,NA,NA,NA,"PRWI","tree_40cm_BA_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"Slope",NA,NA,NA,NA,"PRWI","tree_40cm_BA_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"c1_response",NA,NA,NA,NA,"PRWI","tree_40cm_BA_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"c2_response",NA,NA,NA,NA,"PRWI","tree_40cm_BA_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
"c3_response",NA,NA,NA,NA,"PRWI","tree_40cm_BA_NatOth","NCRN",12,"PRWI","NCRN","#E1E59B"
